year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,1,1,00:00,UTC,0,0,1.0,-4.0,2.9,-2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,2,00:00,UTC,0,0,2.9,-0.4,4.2,1.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,3,00:00,UTC,0.8,0,4.3,2.8,5.4,3.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,4,00:00,UTC,0.1,0,1.0,-2.5,4.4,-0.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,5,00:00,UTC,4.0,0,-2.1,-1.9,1.8,-6.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,6,00:00,UTC,0.7,6.0,0.8,-5.4,1.0,-4.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,7,00:00,UTC,1.2,0,4.2,0.5,5.3,0.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,8,00:00,UTC,3.2,0,5.2,3.3,7.1,3.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,9,00:00,UTC,0,0,1.7,0.4,7.1,0.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,10,00:00,UTC,0,0,-3.2,-7.9,0.1,-4.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,11,00:00,UTC,8.0,0,-1.5,-10.8,3.1,-6.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,12,00:00,UTC,0.5,0,4.9,1.5,5.9,2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,13,00:00,UTC,0,0,0.8,-3.7,5.1,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,14,00:00,UTC,5.2,0,2.6,-0.2,3.7,0.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,15,00:00,UTC,9.3,0,5.9,1.6,7.6,2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,16,00:00,UTC,0.2,0,4.7,3.0,6.9,3.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,17,00:00,UTC,0.0,0,3.5,-0.5,5.2,1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,18,00:00,UTC,2.9,0,3.3,-0.1,4.8,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,19,00:00,UTC,0.1,0,3.4,2.6,5.1,1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,20,00:00,UTC,0.1,0,2.8,0.4,3.7,0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,21,00:00,UTC,0.0,0,5.0,1.7,7.6,2.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,22,00:00,UTC,0,0,1.0,-1.5,3.7,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,23,00:00,UTC,0.0,0,-0.6,-6.0,2.7,-4.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,24,00:00,UTC,0.2,0,1.1,-0.9,3.2,-0.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,25,00:00,UTC,1.2,0,-0.1,-3.5,2.0,-1.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,26,00:00,UTC,0.2,0,2.3,-4.2,5.0,-2.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,27,00:00,UTC,5.6,0,-0.6,-1.9,2.3,-1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,28,00:00,UTC,2.2,0,2.2,0.0,3.1,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,29,00:00,UTC,6.5,0,1.3,0.3,2.6,0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,30,00:00,UTC,8.5,0,0.9,-0.1,2.0,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,31,00:00,UTC,0.2,0,0.9,-0.2,1.4,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,1,00:00,UTC,8.5,0,2.1,0.3,2.5,0.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,2,00:00,UTC,1.7,0,3.7,1.7,5.2,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,3,00:00,UTC,0,0,-0.8,-1.0,1.8,-2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,4,00:00,UTC,0,0,-5.0,-7.0,-1.9,-6.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,5,00:00,UTC,0.2,0,-1.8,-11.6,1.6,-8.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,6,00:00,UTC,0,0,-3.9,-7.0,1.7,-6.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,7,00:00,UTC,1.4,0,-4.1,-10.9,-0.9,-9.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,8,00:00,UTC,0,3.0,0.5,-1.1,1.6,-0.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,9,00:00,UTC,12.1,0,3.2,1.3,3.9,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,10,00:00,UTC,8.9,0,3.7,2.1,4.8,2.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,11,00:00,UTC,9.3,0,2.8,1.1,4.7,1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,12,00:00,UTC,3.8,2.0,1.8,-0.1,4.0,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,13,00:00,UTC,0.1,0,1.1,-0.1,2.7,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,14,00:00,UTC,0,0,-1.1,-7.1,0.5,-2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,15,00:00,UTC,4.7,0,1.1,-7.4,2.7,-4.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,16,00:00,UTC,31.6,0,3.5,2.1,4.4,2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,17,00:00,UTC,3.0,0,5.0,2.8,6.4,3.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,18,00:00,UTC,0.1,0,5.2,3.6,6.5,4.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,19,00:00,UTC,0.1,0,3.2,0.2,5.1,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,20,00:00,UTC,1.7,0,0.3,-1.7,2.5,-1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,21,00:00,UTC,3.9,0,2.7,-3.8,4.0,-1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,22,00:00,UTC,23.0,0,3.9,2.8,5.0,0.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,23,00:00,UTC,0.1,0,3.0,-0.1,5.8,1.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,24,00:00,UTC,0,0,1.2,-1.2,3.9,-0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,25,00:00,UTC,0,0,-2.5,-9.3,2.1,-5.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,26,00:00,UTC,0,0,-1.8,-4.7,0.4,-4.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,27,00:00,UTC,0,0,-3.8,-8.1,0.3,-7.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,28,00:00,UTC,0,0,-4.7,-9.5,0.4,-8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,2,29,00:00,UTC,0.7,0,-3.8,-15.3,1.8,-11.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,1,00:00,UTC,11.0,0,1.3,0.0,3.0,0.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,2,00:00,UTC,0.7,0,3.2,1.2,6.3,1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,3,00:00,UTC,1.2,0,1.7,-1.9,3.2,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,4,00:00,UTC,8.5,0,1.7,0.1,2.5,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,5,00:00,UTC,2.8,0,2.6,1.5,3.5,1.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,6,00:00,UTC,0,0,1.7,-0.2,5.2,0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,7,00:00,UTC,0.0,0,0.5,-6.3,4.1,-3.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,8,00:00,UTC,0,0,0.7,-8.0,4.6,-4.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,9,00:00,UTC,3.3,0,3.8,0.5,5.1,1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,10,00:00,UTC,4.9,0,3.5,2.7,4.4,2.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,11,00:00,UTC,10.2,0,2.8,0.8,3.9,2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,12,00:00,UTC,8.6,0,3.8,1.3,8.3,1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,13,00:00,UTC,0.0,0,0.9,0.0,3.8,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,14,00:00,UTC,0,0,-2.8,-6.2,0.4,-5.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,15,00:00,UTC,2.9,0,0.4,-10.3,4.7,-7.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,16,00:00,UTC,0.5,0,3.0,0.9,5.7,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,17,00:00,UTC,0.1,0,1.1,-9.4,4.1,-6.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,18,00:00,UTC,1.2,0,4.7,3.1,6.6,3.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,19,00:00,UTC,0.2,0,3.8,-1.0,8.4,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,20,00:00,UTC,0.0,0,-0.1,-2.6,4.6,-2.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,21,00:00,UTC,1.6,0,-2.2,-9.2,2.1,-7.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,22,00:00,UTC,0,0,-1.9,-9.9,2.9,-7.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,23,00:00,UTC,0,0,0.9,-6.9,4.3,-4.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,24,00:00,UTC,0,0,3.7,0.7,8.1,1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,25,00:00,UTC,0,0,5.6,1.6,9.4,2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,26,00:00,UTC,0,0,4.9,0.7,10.8,2.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,27,00:00,UTC,0,0,3.9,-4.9,8.7,-1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,28,00:00,UTC,0.0,0,5.3,-0.8,10.9,1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,29,00:00,UTC,0,0,-0.7,-3.8,4.0,-3.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,30,00:00,UTC,0.0,0,-2.0,-7.7,2.0,-4.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,3,31,00:00,UTC,0.4,0,-1.7,-11.5,2.4,-8.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,1,00:00,UTC,0.5,0,2.8,-2.3,7.9,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,2,00:00,UTC,6.8,0,4.2,-2.8,8.1,-0.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,3,00:00,UTC,0.4,3.0,1.5,-0.5,5.7,-0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,4,00:00,UTC,0.0,0,2.0,-3.1,6.8,-1.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,5,00:00,UTC,0.4,0,2.0,-4.5,7.5,-2.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,6,00:00,UTC,0,0,6.5,-3.3,13.9,-0.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,7,00:00,UTC,0.5,0,8.0,1.9,14.4,3.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,8,00:00,UTC,0.0,0,6.5,0.6,12.2,1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,9,00:00,UTC,0.2,0,5.8,3.2,9.9,4.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,10,00:00,UTC,0.0,0,2.8,-2.5,8.2,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,11,00:00,UTC,0.5,0,2.8,-5.0,8.2,-3.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,12,00:00,UTC,4.7,0,3.9,-3.5,6.2,-1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,13,00:00,UTC,0.9,0,3.3,1.9,7.7,0.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,14,00:00,UTC,2.9,0,1.3,-1.0,5.6,-0.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,15,00:00,UTC,13.4,2.0,2.6,-2.8,7.6,-0.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,16,00:00,UTC,3.4,5.0,2.2,-0.1,7.0,0.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,17,00:00,UTC,0,0,3.7,-0.8,7.0,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,18,00:00,UTC,0,0,5.5,0.0,9.8,1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,19,00:00,UTC,0,0,5.9,0.3,10.2,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,20,00:00,UTC,0.0,0,9.1,4.5,13.3,5.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,21,00:00,UTC,0,0,10.0,2.7,15.9,3.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,22,00:00,UTC,0,0,8.0,0.1,12.4,3.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,23,00:00,UTC,0,0,8.1,-1.0,14.0,1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,24,00:00,UTC,0.0,0,6.1,3.8,10.2,4.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,25,00:00,UTC,0,0,3.2,-3.2,9.0,-2.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,26,00:00,UTC,0.0,0,4.5,-2.9,9.2,-1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,27,00:00,UTC,0,0,4.7,-0.9,8.3,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,28,00:00,UTC,1.0,0,4.1,1.6,7.1,1.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,29,00:00,UTC,1.5,0,2.5,0.0,6.3,0.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,4,30,00:00,UTC,0,0,2.6,-5.3,7.0,-2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,1,00:00,UTC,0,0,5.8,-2.9,10.1,-1.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,2,00:00,UTC,7.3,0,9.3,5.0,14.9,6.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,3,00:00,UTC,0.0,0,9.7,7.4,14.6,7.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,4,00:00,UTC,0,0,6.5,4.8,10.2,4.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,5,00:00,UTC,0,0,9.7,-1.7,16.4,1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,6,00:00,UTC,0,0,10.7,2.3,16.8,4.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,7,00:00,UTC,0.0,0,8.3,-0.2,14.0,1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,8,00:00,UTC,0.0,0,8.2,0.9,13.6,2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,9,00:00,UTC,0,0,9.3,1.9,14.6,3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,10,00:00,UTC,0.5,0,9.5,-2.0,14.9,1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,11,00:00,UTC,17.5,0,4.4,8.2,11.7,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,12,00:00,UTC,0.0,0,5.1,-1.0,10.2,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,13,00:00,UTC,1.2,0,3.6,-2.4,7.3,-2.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,14,00:00,UTC,7.9,0,5.5,-2.2,10.5,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,15,00:00,UTC,4.3,0,5.0,-0.3,10.3,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,16,00:00,UTC,6.5,0,4.5,1.4,7.6,2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,17,00:00,UTC,10.0,0,4.3,-2.4,9.7,-0.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,18,00:00,UTC,3.8,0,6.6,-0.2,13.2,1.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,19,00:00,UTC,2.0,0,6.0,-0.4,11.9,1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,20,00:00,UTC,0.0,0,7.6,0.7,13.0,2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,21,00:00,UTC,0,0,10.5,4.7,15.9,5.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,22,00:00,UTC,0,0,11.9,5.2,18.2,6.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,23,00:00,UTC,0,0,12.2,1.4,17.5,4.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,24,00:00,UTC,0,0,11.8,8.7,15.3,9.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,25,00:00,UTC,0.0,0,14.9,9.3,19.3,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,26,00:00,UTC,0,0,17.1,6.5,24.2,9.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,27,00:00,UTC,0.4,0,16.0,5.9,21.7,9.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,28,00:00,UTC,0.0,0,14.1,10.6,18.3,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,29,00:00,UTC,0,0,13.7,7.0,18.4,7.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,30,00:00,UTC,0,0,15.7,8.5,20.4,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,31,00:00,UTC,0,0,16.6,9.7,21.3,10.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,1,00:00,UTC,0,0,13.1,9.8,19.3,11.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,2,00:00,UTC,0,0,13.2,4.9,17.0,5.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,3,00:00,UTC,0,0,14.1,6.4,18.2,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,4,00:00,UTC,5.1,0,14.3,9.2,20.3,10.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,5,00:00,UTC,4.6,0,13.6,10.6,19.0,10.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,6,00:00,UTC,6.5,0,13.6,11.5,17.1,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,7,00:00,UTC,0.0,0,15.0,9.8,20.1,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,8,00:00,UTC,1.7,0,15.3,11.1,19.8,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,9,00:00,UTC,0,0,15.0,12.1,18.5,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,10,00:00,UTC,0,0,19.1,11.8,24.7,12.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,11,00:00,UTC,0,0,18.0,13.5,23.9,14.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,12,00:00,UTC,0,0,19.0,12.1,24.4,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,13,00:00,UTC,0,0,18.3,8.9,23.6,11.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,14,00:00,UTC,0,0,18.9,8.5,23.8,9.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,15,00:00,UTC,0,0,20.6,10.6,25.8,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,16,00:00,UTC,1.5,0,21.4,15.9,25.1,16.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,17,00:00,UTC,13.8,0,21.9,16.1,26.3,16.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,18,00:00,UTC,0.7,0,20.8,16.2,24.7,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,19,00:00,UTC,0,0,21.9,15.0,27.6,15.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,20,00:00,UTC,0,0,20.1,16.2,25.2,16.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,21,00:00,UTC,0,0,17.4,11.2,22.1,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,22,00:00,UTC,0,0,17.8,8.9,22.5,10.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,23,00:00,UTC,0,0,20.2,8.9,26.0,11.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,24,00:00,UTC,0,0,23.2,13.7,29.4,15.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,25,00:00,UTC,0,0,24.4,14.6,30.9,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,26,00:00,UTC,0,0,23.0,12.1,28.8,15.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,27,00:00,UTC,0,0,24.0,12.3,29.8,15.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,28,00:00,UTC,0,0,21.9,16.0,27.5,17.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,29,00:00,UTC,6.3,0,19.1,15.4,22.6,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,30,00:00,UTC,37.2,0,15.2,15.7,18.8,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,1,00:00,UTC,33.4,0,15.5,13.2,18.9,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,2,00:00,UTC,4.6,0,15.7,10.5,20.1,12.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,3,00:00,UTC,0.0,0,16.5,11.4,20.1,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,4,00:00,UTC,17.3,0,14.8,10.1,17.6,12.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,5,00:00,UTC,11.3,0,15.5,12.4,17.9,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,6,00:00,UTC,0.2,0,16.1,14.2,17.9,14.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,7,00:00,UTC,5.4,0,14.4,12.3,17.7,13.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,8,00:00,UTC,0.2,0,14.1,7.6,18.4,9.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,9,00:00,UTC,6.9,0,13.6,8.1,17.2,9.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,10,00:00,UTC,4.1,0,15.3,7.8,19.2,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,11,00:00,UTC,20.5,0,13.3,11.7,16.6,12.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,12,00:00,UTC,0.1,0,15.5,5.6,20.1,8.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,13,00:00,UTC,9.5,0,13.6,8.6,18.3,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,14,00:00,UTC,0,0,15.4,7.9,20.3,9.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,15,00:00,UTC,0,0,17.4,7.3,22.6,9.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,16,00:00,UTC,0,0,19.6,9.7,24.5,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,17,00:00,UTC,0.2,0,20.7,10.6,27.4,13.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,18,00:00,UTC,0,0,20.9,11.1,25.8,14.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,19,00:00,UTC,0,0,20.9,11.6,25.8,14.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,20,00:00,UTC,0,0,21.0,16.3,25.8,17.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,21,00:00,UTC,0,0,18.8,13.7,23.8,14.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,22,00:00,UTC,0.1,0,15.0,10.9,20.2,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,23,00:00,UTC,2.0,0,13.6,10.4,16.7,11.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,24,00:00,UTC,4.0,0,14.1,9.1,17.3,10.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,25,00:00,UTC,0.4,0,15.2,12.8,20.0,12.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,26,00:00,UTC,0,0,17.6,6.9,23.0,9.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,27,00:00,UTC,5.3,0,19.6,12.4,23.6,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,28,00:00,UTC,3.0,0,17.8,16.1,20.4,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,29,00:00,UTC,8.9,0,16.7,15.9,20.6,15.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,30,00:00,UTC,6.1,0,15.7,8.6,19.4,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,31,00:00,UTC,0,0,17.5,9.9,22.9,11.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,1,00:00,UTC,0,0,16.4,9.9,22.2,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
